,Ссылка,Метро,Время до метро,Общая площадь,Жилая площадь,Этаж,Этажность дома,Срок сдачи,Ванная,Ремонт,Цена
5199,https://www.cian.ru/rent/flat/275463077/,Павелецкая,6.0,48.0,,3.0,7.0,2017.0,1 совмещенный,Дизайнерский,115000.0
5200,https://www.cian.ru/rent/flat/275882734/,Народное ополчение,17.0,36.0,22.0,5.0,27.0,,1 совмещенный,Дизайнерский,65000.0
5201,https://www.cian.ru/rent/flat/224664304/,Лухмановская,15.0,45.0,20.0,12.0,24.0,2010.0,1 раздельный,Евроремонт,35000.0
5202,https://www.cian.ru/rent/flat/272285303/,Ломоносовский проспект,7.0,52.3,,7.0,17.0,,1 совмещенный,Евроремонт,170000.0
5203,https://www.cian.ru/rent/flat/200336815/,Теплый Стан,24.0,41.0,22.0,20.0,25.0,2012.0,1 совмещенный,Евроремонт,40000.0
5204,https://www.cian.ru/rent/flat/275809791/,Соколиная гора,4.0,31.8,,2.0,9.0,1967.0,,Евроремонт,40000.0
5205,https://www.cian.ru/rent/flat/228163085/,Серпуховская,7.0,20.0,15.0,1.0,12.0,1977.0,,Евроремонт,38000.0
5206,https://www.cian.ru/rent/flat/275867587/,Проспект Мира,10.0,40.0,20.0,2.0,16.0,1974.0,1 совмещенный,Евроремонт,55000.0
5207,https://www.cian.ru/rent/flat/275397232/,Улица 1905 года,7.0,40.0,,11.0,12.0,2015.0,,Евроремонт,90000.0
5208,https://www.cian.ru/rent/flat/275275747/,Тропарево,10.0,42.0,25.0,1.0,14.0,,,Косметический,45000.0
5209,https://www.cian.ru/rent/flat/273321056/,Силикатная,26.0,35.0,12.0,6.0,13.0,2021.0,,Евроремонт,31000.0
5210,https://www.cian.ru/rent/flat/275842857/,Кузьминки,13.0,38.0,19.0,2.0,16.0,,1 совмещенный,Косметический,32000.0
5211,https://www.cian.ru/rent/flat/275772008/,Новогиреево,13.0,32.0,18.0,4.0,9.0,1973.0,1 совмещенный,Косметический,35000.0
5212,https://www.cian.ru/rent/flat/262705566/,Менделеевская,8.0,40.0,18.0,4.0,5.0,1928.0,1 совмещенный,Дизайнерский,90000.0
5213,https://www.cian.ru/rent/flat/266581382/,Полежаевская,5.0,45.0,18.0,19.0,24.0,,1 совмещенный,,100000.0
5214,https://www.cian.ru/rent/flat/274397498/,Автозаводская,1.0,43.0,20.0,3.0,10.0,1957.0,1 раздельный,Евроремонт,55000.0
5215,https://www.cian.ru/rent/flat/262693088/,Жулебино,3.0,39.0,19.2,12.0,14.0,1995.0,1 совмещенный,Евроремонт,39000.0
5216,https://www.cian.ru/rent/flat/275883654/,Хорошево,4.0,37.0,20.0,1.0,12.0,1967.0,1 совмещенный,Косметический,40000.0
5217,https://www.cian.ru/rent/flat/271747162/,Преображенская площадь,5.0,47.2,22.0,9.0,13.0,2016.0,2 совмещенных,Косметический,75000.0
5218,https://www.cian.ru/rent/flat/275797860/,Студенческая,6.0,35.0,,4.0,5.0,1967.0,1 совмещенный,Косметический,50000.0
5219,https://www.cian.ru/rent/flat/197802364/,Братиславская,14.0,38.2,19.0,11.0,17.0,1998.0,1 совмещенный,Евроремонт,36000.0
5220,https://www.cian.ru/rent/flat/275734019/,Некрасовка,4.0,40.0,20.0,14.0,17.0,2011.0,1 совмещенный,Косметический,30000.0
5221,https://www.cian.ru/rent/flat/271173159/,Авиамоторная,15.0,39.8,,5.0,16.0,2019.0,,Косметический,65000.0
5222,https://www.cian.ru/rent/flat/275071760/,Филатов Луг,42.0,40.0,,7.0,17.0,2015.0,1 совмещенный,Косметический,33000.0
5223,https://www.cian.ru/rent/flat/275863985/,Рассказовка,28.0,34.0,18.0,5.0,17.0,2013.0,1 совмещенный,Евроремонт,30000.0
5224,https://www.cian.ru/rent/flat/268814972/,Бунинская аллея,25.0,33.0,15.0,3.0,18.0,2017.0,1 совмещенный,Евроремонт,33000.0
5225,https://www.cian.ru/rent/flat/275771382/,Братиславская,9.0,38.0,,16.0,17.0,2000.0,1 совмещенный,,35000.0
5226,https://www.cian.ru/rent/flat/275807529/,Преображенская площадь,5.0,42.0,28.0,3.0,14.0,1984.0,1 раздельный,Евроремонт,43000.0
5227,https://www.cian.ru/rent/flat/275822075/,Люблино,13.0,41.0,23.0,7.0,15.0,,1 совмещенный,Евроремонт,45000.0
5228,https://www.cian.ru/rent/flat/262049043/,Рассказовка,6.0,45.0,18.0,2.0,25.0,2014.0,1 совмещенный,Дизайнерский,57000.0
5229,https://www.cian.ru/rent/flat/164737123/,Славянский бульвар,15.0,32.0,19.0,3.0,5.0,1968.0,1 совмещенный,Косметический,32000.0
5230,https://www.cian.ru/rent/flat/275842193/,Перово,13.0,32.0,19.0,4.0,5.0,,1 совмещенный,Косметический,35000.0
5231,https://www.cian.ru/rent/flat/275410563/,Южная,3.0,34.0,18.0,3.0,9.0,1969.0,1 совмещенный,Евроремонт,40000.0
5232,https://www.cian.ru/rent/flat/275519829/,Бабушкинская,9.0,36.0,,4.0,16.0,1983.0,1 совмещенный,Косметический,30000.0
5233,https://www.cian.ru/rent/flat/275796063/,Шипиловская,35.0,38.0,24.0,6.0,12.0,,,,29500.0
5234,https://www.cian.ru/rent/flat/234516267/,Щелковская,18.0,24.0,16.0,3.0,9.0,1970.0,1 совмещенный,Косметический,25000.0
5235,https://www.cian.ru/rent/flat/271859280/,Улица 1905 года,11.0,45.0,,39.0,44.0,2018.0,1 совмещенный,Дизайнерский,155000.0
5236,https://www.cian.ru/rent/flat/275836834/,Люблино,17.0,25.0,15.0,8.0,17.0,2019.0,1 совмещенный,Евроремонт,38000.0
5237,https://www.cian.ru/rent/flat/229298962/,Парк Победы,25.0,30.0,20.0,3.0,5.0,1963.0,1 совмещенный,Косметический,38000.0
5238,https://www.cian.ru/rent/flat/275824749/,Саларьево,12.0,40.0,,7.0,24.0,,1 совмещенный,Евроремонт,46000.0
5239,https://www.cian.ru/rent/flat/274740103/,Бибирево,20.0,36.0,20.9,7.0,9.0,1977.0,1 совмещенный,Косметический,30000.0
5240,https://www.cian.ru/rent/flat/274892875/,Шелепиха,12.0,36.0,32.0,10.0,37.0,2018.0,,Дизайнерский,70000.0
5241,https://www.cian.ru/rent/flat/274200941/,Верхние Лихоборы,3.0,42.0,19.0,13.0,25.0,2018.0,,Евроремонт,55000.0
5242,https://www.cian.ru/rent/flat/275773880/,Марьина роща,5.0,32.8,18.7,8.0,9.0,1970.0,1 совмещенный,Евроремонт,57000.0
5243,https://www.cian.ru/rent/flat/238282914/,Улица Горчакова,6.0,40.0,21.0,4.0,6.0,2000.0,1 раздельный,Евроремонт,32000.0
5244,https://www.cian.ru/rent/flat/275483054/,Давыдково,6.0,50.0,21.0,12.0,25.0,2009.0,1 совмещенный,,58500.0
5245,https://www.cian.ru/rent/flat/270024425/,ЗИЛ,6.0,26.0,15.0,11.0,13.0,2018.0,1 совмещенный,,45000.0
5246,https://www.cian.ru/rent/flat/274878058/,Пролетарская,8.0,39.0,,2.0,5.0,1927.0,1 совмещенный,Дизайнерский,70000.0
5247,https://www.cian.ru/rent/flat/274624557/,Ольховая,33.0,49.0,25.0,4.0,12.0,2016.0,1 совмещенный,Евроремонт,40000.0
5248,https://www.cian.ru/rent/flat/269742207/,Кунцевская,2.0,34.5,,3.0,9.0,1971.0,1 совмещенный,Дизайнерский,53000.0
5249,https://www.cian.ru/rent/flat/266931113/,Багратионовская,18.0,33.0,23.0,19.0,28.0,2019.0,,Дизайнерский,96000.0
5250,https://www.cian.ru/rent/flat/234814988/,Бунинская аллея,3.0,36.0,,9.0,16.0,2015.0,1 совмещенный,Евроремонт,35000.0
5251,https://www.cian.ru/rent/flat/275503667/,Римская,11.0,39.1,14.3,6.0,13.0,2019.0,,Евроремонт,70300.0
5252,https://www.cian.ru/rent/flat/186416910/,Чертановская,9.0,40.0,19.2,17.0,17.0,1986.0,1 совмещенный,Евроремонт,40000.0
5253,https://www.cian.ru/rent/flat/275807264/,,,33.0,18.0,1.0,9.0,1979.0,1 раздельный,Косметический,33000.0
5254,https://www.cian.ru/rent/flat/273797546/,Тропарево,4.0,33.0,,3.0,12.0,1974.0,1 совмещенный,Косметический,30000.0
5255,https://www.cian.ru/rent/flat/275486410/,Славянский бульвар,8.0,45.0,,3.0,16.0,2004.0,1 совмещенный,Косметический,59000.0
5256,https://www.cian.ru/rent/flat/236608958/,,,40.0,22.0,2.0,12.0,1997.0,1 совмещенный,Косметический,28000.0
5257,https://www.cian.ru/rent/flat/275760954/,ЗИЛ,4.0,21.0,,3.0,17.0,2018.0,1 совмещенный,,42500.0
5258,https://www.cian.ru/rent/flat/226746075/,Комсомольская,5.0,40.0,26.0,6.0,6.0,1895.0,1 раздельный,Евроремонт,60000.0
5259,https://www.cian.ru/rent/flat/275223837/,Новокосино,2.0,38.0,21.0,5.0,17.0,1987.0,1 совмещенный,Косметический,37000.0
5260,https://www.cian.ru/rent/flat/275547891/,Юго-Западная,10.0,40.0,,5.0,16.0,1982.0,,,40000.0
5261,https://www.cian.ru/rent/flat/275131086/,Щербинка,34.0,37.0,20.0,3.0,10.0,2008.0,1 раздельный,Косметический,25000.0
5262,https://www.cian.ru/rent/flat/275262713/,Лианозово,23.0,35.0,20.0,5.0,9.0,1979.0,1 раздельный,Косметический,30000.0
5263,https://www.cian.ru/rent/flat/222980403/,Коломенская,2.0,36.0,19.0,8.0,9.0,1969.0,1 совмещенный,Евроремонт,55000.0
5264,https://www.cian.ru/rent/flat/267957001/,Тропарево,20.0,38.0,20.0,3.0,16.0,1976.0,1 совмещенный,Косметический,34000.0
5265,https://www.cian.ru/rent/flat/222843944/,Хорошево,15.0,50.0,,3.0,15.0,,1 совмещенный,Дизайнерский,80000.0
5266,https://www.cian.ru/rent/flat/275802369/,Бутырская,4.0,30.0,17.0,2.0,5.0,1958.0,1 совмещенный,Косметический,37000.0
5267,https://www.cian.ru/rent/flat/250081739/,Чертановская,15.0,39.0,20.5,8.0,14.0,1984.0,1 раздельный,Косметический,36000.0
5268,https://www.cian.ru/rent/flat/275204625/,Филатов Луг,4.0,40.0,20.0,6.0,17.0,2015.0,,Косметический,35000.0
5269,https://www.cian.ru/rent/flat/275871318/,Давыдково,6.0,38.0,,8.0,9.0,1973.0,,,45000.0
5270,https://www.cian.ru/rent/flat/275627420/,Отрадное,16.0,39.0,17.0,6.0,12.0,1975.0,1 раздельный,Евроремонт,40000.0
5271,https://www.cian.ru/rent/flat/275617980/,Бескудниково,11.0,32.7,17.0,9.0,9.0,1969.0,1 совмещенный,Косметический,30000.0
5272,https://www.cian.ru/rent/flat/275352799/,Рассказовка,15.0,45.0,15.0,3.0,9.0,2017.0,1 совмещенный,Евроремонт,40000.0
5273,https://www.cian.ru/rent/flat/274308448/,Выхино,14.0,36.0,17.0,14.0,14.0,1983.0,1 совмещенный,Косметический,30000.0
5274,https://www.cian.ru/rent/flat/275771293/,Волжская,6.0,38.2,20.0,9.0,17.0,,1 совмещенный,Косметический,40000.0
5275,https://www.cian.ru/rent/flat/275797687/,Щелковская,37.0,45.0,21.0,14.0,14.0,1990.0,,Косметический,30000.0
5276,https://www.cian.ru/rent/flat/275374106/,Окружная,5.0,20.0,12.0,2.0,5.0,,1 совмещенный,Дизайнерский,35000.0
5277,https://www.cian.ru/rent/flat/275282597/,Первомайская,5.0,33.0,10.0,4.0,5.0,1958.0,1 совмещенный,Косметический,30000.0
5278,https://www.cian.ru/rent/flat/275785770/,Чертановская,12.0,36.0,19.0,12.0,25.0,1983.0,1 совмещенный,Косметический,30000.0
5279,https://www.cian.ru/rent/flat/263508122/,Калужская,11.0,37.0,20.0,3.0,9.0,1969.0,1 совмещенный,Косметический,38000.0
5280,https://www.cian.ru/rent/flat/225719550/,,,50.0,23.0,4.0,12.0,2016.0,1 совмещенный,Дизайнерский,38000.0
5281,https://www.cian.ru/rent/flat/274884553/,Беговая,1.0,38.0,22.0,4.0,16.0,1979.0,1 совмещенный,Косметический,42990.0
5282,https://www.cian.ru/rent/flat/274496073/,Бульвар Рокоссовского,14.0,35.0,,3.0,5.0,1959.0,1 совмещенный,Косметический,35000.0
5283,https://www.cian.ru/rent/flat/275607174/,Народное ополчение,11.0,29.0,,5.0,21.0,2018.0,,Дизайнерский,65000.0
5284,https://www.cian.ru/rent/flat/240163520/,Улица Горчакова,9.0,32.0,21.0,4.0,14.0,2001.0,1 раздельный,Евроремонт,34000.0
5285,https://www.cian.ru/rent/flat/275381243/,Сокол,7.0,53.0,21.0,3.0,23.0,2008.0,1 раздельный,Евроремонт,69000.0
5286,https://www.cian.ru/rent/flat/221079734/,Царицыно,10.0,33.0,19.0,5.0,9.0,1972.0,1 совмещенный,Евроремонт,40000.0
5287,https://www.cian.ru/rent/flat/275529295/,Шелепиха,9.0,32.0,10.0,12.0,24.0,2020.0,1 совмещенный,Дизайнерский,75000.0
5288,https://www.cian.ru/rent/flat/272324525/,Бунинская аллея,10.0,42.0,12.2,17.0,18.0,2020.0,1 совмещенный,Евроремонт,29000.0
5289,https://www.cian.ru/rent/flat/275836011/,ЦСКА,4.0,32.0,20.0,6.0,15.0,2016.0,1 совмещенный,Евроремонт,58000.0
5290,https://www.cian.ru/rent/flat/275080957/,Щелковская,13.0,39.0,20.0,10.0,14.0,,1 совмещенный,,45000.0
5291,https://www.cian.ru/rent/flat/274937322/,Новослободская,5.0,30.0,18.0,7.0,8.0,1959.0,1 совмещенный,Косметический,60000.0
5292,https://www.cian.ru/rent/flat/275822110/,Братиславская,8.0,41.0,18.0,4.0,18.0,1996.0,1 раздельный,Косметический,40000.0
5293,https://www.cian.ru/rent/flat/275472882/,Молодежная,9.0,40.0,21.0,15.0,25.0,,1 раздельный,Дизайнерский,60000.0
5294,https://www.cian.ru/rent/flat/240527235/,Проспект Мира,1.0,35.0,,1.0,10.0,1974.0,1 совмещенный,Дизайнерский,58000.0
5295,https://www.cian.ru/rent/flat/273893047/,Окружная,2.0,14.0,9.0,6.0,6.0,1955.0,1 совмещенный,,33000.0
5296,https://www.cian.ru/rent/flat/159194005/,Братиславская,21.0,42.0,21.0,10.0,22.0,2001.0,1 раздельный,Косметический,38000.0
5297,https://www.cian.ru/rent/flat/272877851/,Щелковская,27.0,35.0,,3.0,14.0,1973.0,,Косметический,30000.0
5298,https://www.cian.ru/rent/flat/275618577/,Верхние Лихоборы,4.0,43.0,17.0,13.0,20.0,,1 совмещенный,Дизайнерский,50000.0
5299,https://www.cian.ru/rent/flat/275602446/,Алма-Атинская,2.0,36.0,19.0,10.0,17.0,1997.0,1 совмещенный,Косметический,32000.0
5300,https://www.cian.ru/rent/flat/188518850/,Зябликово,8.0,38.0,18.0,9.0,12.0,1977.0,1 раздельный,Косметический,33000.0
5301,https://www.cian.ru/rent/flat/248879218/,Отрадное,3.0,41.8,13.0,6.0,11.0,2020.0,1 совмещенный,Евроремонт,50000.0
5302,https://www.cian.ru/rent/flat/199382085/,Новогиреево,25.0,33.0,17.0,9.0,9.0,1973.0,1 совмещенный,Косметический,28000.0
5303,https://www.cian.ru/rent/flat/274392368/,Автозаводская,10.0,55.0,25.0,8.0,16.0,2012.0,1 раздельный,Евроремонт,65000.0
5304,https://www.cian.ru/rent/flat/238738285/,Красногвардейская,3.0,37.8,18.9,11.0,16.0,1983.0,1 совмещенный,Евроремонт,40000.0
5305,https://www.cian.ru/rent/flat/275879876/,Сходненская,1.0,33.0,18.0,5.0,5.0,,,Евроремонт,35000.0
5306,https://www.cian.ru/rent/flat/275253031/,Новогиреево,3.0,37.0,19.0,1.0,13.0,,1 раздельный,Евроремонт,38000.0
5307,https://www.cian.ru/rent/flat/273681301/,Саларьево,9.0,40.0,,2.0,15.0,,1 совмещенный,Дизайнерский,71000.0
5308,https://www.cian.ru/rent/flat/275759832/,Калитники,1.0,30.0,18.0,2.0,5.0,1961.0,1 совмещенный,Евроремонт,35000.0
5309,https://www.cian.ru/rent/flat/275857264/,Первомайская,35.0,30.0,19.0,6.0,9.0,1976.0,1 раздельный,Косметический,27000.0
5310,https://www.cian.ru/rent/flat/235335987/,Фонвизинская,8.0,39.0,19.0,15.0,17.0,2010.0,1 совмещенный,Косметический,45000.0
5311,https://www.cian.ru/rent/flat/275759611/,Медведково,24.0,26.0,,2.0,24.0,,,,36500.0
5312,https://www.cian.ru/rent/flat/275395330/,Кузьминки,2.0,37.0,18.0,18.0,18.0,2006.0,1 совмещенный,Косметический,30000.0
5313,https://www.cian.ru/rent/flat/275327541/,Бульвар Рокоссовского,10.0,50.0,30.0,17.0,30.0,,1 совмещенный,Евроремонт,65000.0
5314,https://www.cian.ru/rent/flat/270837202/,Деловой центр,3.0,38.0,26.0,42.0,75.0,,1 совмещенный,,180000.0
5315,https://www.cian.ru/rent/flat/275780446/,Бунинская аллея,5.0,42.0,20.0,5.0,10.0,2000.0,1 раздельный,Евроремонт,35000.0
5316,https://www.cian.ru/rent/flat/275524908/,Бульвар Рокоссовского,3.0,37.0,15.0,10.0,31.0,2020.0,1 раздельный,,55000.0
5317,https://www.cian.ru/rent/flat/275882017/,Перово,18.0,38.0,20.0,12.0,17.0,,1 совмещенный,,37000.0
5318,https://www.cian.ru/rent/flat/266452808/,Бунинская аллея,7.0,38.0,17.0,14.0,17.0,2020.0,1 раздельный,Косметический,30000.0
5319,https://www.cian.ru/rent/flat/272281389/,Бауманская,5.0,58.0,44.0,3.0,9.0,2015.0,1 совмещенный,,100000.0
5320,https://www.cian.ru/rent/flat/275772652/,,,39.0,21.0,12.0,17.0,,1 совмещенный,Косметический,37000.0
5321,https://www.cian.ru/rent/flat/274337738/,Улица Скобелевская,4.0,36.0,20.0,7.0,12.0,2000.0,1 совмещенный,Дизайнерский,50000.0
5322,https://www.cian.ru/rent/flat/275889870/,,,37.0,21.0,9.0,16.0,1982.0,1 совмещенный,Косметический,30000.0
5323,https://www.cian.ru/rent/flat/275885173/,Рассказовка,13.0,39.0,19.0,6.0,17.0,2016.0,1 раздельный,Косметический,35000.0
5324,https://www.cian.ru/rent/flat/272562196/,Юго-Западная,10.0,54.0,23.0,8.0,21.0,2003.0,1 раздельный,Евроремонт,50000.0
5325,https://www.cian.ru/rent/flat/253308252/,Беломорская,3.0,43.3,,17.0,35.0,2015.0,1 совмещенный,Дизайнерский,58000.0
5326,https://www.cian.ru/rent/flat/222845288/,Коптево,8.0,32.0,18.0,2.0,5.0,1973.0,1 совмещенный,Косметический,33000.0
5327,https://www.cian.ru/rent/flat/275784728/,Нижегородская,10.0,38.0,20.0,3.0,18.0,2019.0,1 совмещенный,Дизайнерский,45000.0
5328,https://www.cian.ru/rent/flat/275299056/,Славянский бульвар,6.0,36.0,,17.0,19.0,2018.0,1 совмещенный,Евроремонт,56000.0
5329,https://www.cian.ru/rent/flat/275782370/,Остафьево,15.0,47.0,25.0,12.0,21.0,2015.0,1 совмещенный,Евроремонт,35000.0
5330,https://www.cian.ru/rent/flat/273961837/,Тропарево,16.0,35.0,19.0,4.0,16.0,1992.0,1 совмещенный,Косметический,36000.0
5331,https://www.cian.ru/rent/flat/270971952/,Филатов Луг,4.0,40.0,18.0,12.0,17.0,,1 совмещенный,Дизайнерский,40000.0
5332,https://www.cian.ru/rent/flat/275768024/,Говорово,10.0,31.0,,6.0,10.0,2019.0,1 совмещенный,Косметический,37000.0
5333,https://www.cian.ru/rent/flat/185001584/,Таганская,5.0,50.0,20.0,4.0,20.0,2013.0,1 раздельный,Евроремонт,60000.0
5334,https://www.cian.ru/rent/flat/275847884/,Ясенево,10.0,33.0,18.0,8.0,9.0,1977.0,,Косметический,35000.0
5335,https://www.cian.ru/rent/flat/275527639/,Нижегородская,9.0,32.0,20.0,4.0,5.0,1960.0,1 совмещенный,Косметический,30000.0
5336,https://www.cian.ru/rent/flat/275846848/,Селигерская,17.0,38.0,20.0,12.0,17.0,1991.0,1 совмещенный,Косметический,28000.0
5337,https://www.cian.ru/rent/flat/275875981/,Бульвар Рокоссовского,20.0,37.0,18.0,2.0,5.0,1959.0,1 совмещенный,Евроремонт,30000.0
5338,https://www.cian.ru/rent/flat/275592233/,Ясенево,20.0,34.0,20.0,1.0,9.0,1977.0,1 раздельный,Косметический,30000.0
5339,https://www.cian.ru/rent/flat/275648965/,Соколиная гора,6.0,38.0,19.0,11.0,16.0,,1 совмещенный,Евроремонт,50000.0
5340,https://www.cian.ru/rent/flat/275893010/,,,33.0,18.0,1.0,14.0,,1 раздельный,Косметический,28000.0
5341,https://www.cian.ru/rent/flat/275810818/,Войковская,11.0,35.0,18.0,5.0,5.0,1958.0,1 раздельный,Косметический,35000.0
5342,https://www.cian.ru/rent/flat/275796603/,Хорошево,20.0,40.0,27.0,23.0,27.0,2020.0,"1 совмещенный, 1 раздельный",Дизайнерский,78900.0
5343,https://www.cian.ru/rent/flat/275879875/,Митино,10.0,40.0,20.0,21.0,22.0,,,Евроремонт,40000.0
5344,https://www.cian.ru/rent/flat/259579141/,Пятницкое шоссе,18.0,40.0,20.0,15.0,26.0,2019.0,1 совмещенный,Дизайнерский,40000.0
5345,https://www.cian.ru/rent/flat/261584459/,Коммунарка,14.0,38.0,17.0,10.0,15.0,2020.0,1 совмещенный,Евроремонт,35000.0
5346,https://www.cian.ru/rent/flat/275607756/,Текстильщики,10.0,35.3,16.5,4.0,9.0,,1 раздельный,Косметический,40000.0
5347,https://www.cian.ru/rent/flat/275823128/,Филатов Луг,5.0,36.0,10.0,3.0,9.0,,1 совмещенный,Евроремонт,40000.0
5348,https://www.cian.ru/rent/flat/275879880/,Выхино,10.0,35.0,17.0,9.0,12.0,,1 совмещенный,Косметический,28000.0
5349,https://www.cian.ru/rent/flat/275855343/,Спартак,8.0,40.0,28.0,5.0,10.0,1958.0,,Евроремонт,51000.0
5350,https://www.cian.ru/rent/flat/198825567/,Проспект Вернадского,13.0,49.0,18.0,17.0,22.0,2017.0,1 раздельный,Косметический,50000.0
5351,https://www.cian.ru/rent/flat/167892046/,Саларьево,,35.0,20.0,2.0,4.0,2016.0,1 совмещенный,Евроремонт,30000.0
5352,https://www.cian.ru/rent/flat/275578116/,Молодежная,11.0,38.0,,6.0,8.0,2021.0,1 совмещенный,Евроремонт,62000.0
5353,https://www.cian.ru/rent/flat/275742894/,Октябрьское поле,17.0,35.0,14.0,15.0,22.0,,1 совмещенный,Евроремонт,55000.0
5354,https://www.cian.ru/rent/flat/275435934/,Ольховая,18.0,39.5,16.0,3.0,17.0,2015.0,1 совмещенный,Евроремонт,38000.0
5355,https://www.cian.ru/rent/flat/258930676/,Ольховая,6.0,38.0,,8.0,24.0,2019.0,1 совмещенный,Дизайнерский,35000.0
5356,https://www.cian.ru/rent/flat/247399917/,Рязанский проспект,7.0,35.0,20.0,12.0,12.0,1967.0,1 совмещенный,Косметический,30000.0
5357,https://www.cian.ru/rent/flat/272411650/,Ботанический сад,2.0,20.0,15.0,18.0,25.0,2021.0,1 совмещенный,Дизайнерский,54000.0
5358,https://www.cian.ru/rent/flat/275772861/,Бунинская аллея,12.0,22.0,18.0,6.0,10.0,2021.0,1 совмещенный,Евроремонт,27000.0
5359,https://www.cian.ru/rent/flat/275183931/,Бауманская,8.0,55.0,28.0,5.0,6.0,,1 совмещенный,Евроремонт,95000.0
5360,https://www.cian.ru/rent/flat/269982840/,Киевская,8.0,37.0,,4.0,6.0,,1 совмещенный,Евроремонт,70000.0
5361,https://www.cian.ru/rent/flat/275884094/,Новогиреево,7.0,31.0,18.0,5.0,5.0,,,,30000.0
5362,https://www.cian.ru/rent/flat/272702148/,Строгино,2.0,42.0,20.0,5.0,12.0,1980.0,1 раздельный,Евроремонт,48000.0
5363,https://www.cian.ru/rent/flat/165065871/,Войковская,11.0,36.0,18.0,6.0,14.0,1975.0,1 совмещенный,Евроремонт,47000.0
5364,https://www.cian.ru/rent/flat/270522467/,Алексеевская,6.0,38.0,20.0,3.0,17.0,2010.0,1 совмещенный,Косметический,48000.0
5365,https://www.cian.ru/rent/flat/275463863/,Лефортово,10.0,41.0,19.0,7.0,17.0,2004.0,,Косметический,49000.0
5366,https://www.cian.ru/rent/flat/271150652/,Киевская,8.0,32.0,18.0,4.0,9.0,1970.0,1 раздельный,,65000.0
5367,https://www.cian.ru/rent/flat/275752570/,Рассказовка,4.0,40.0,,17.0,20.0,2015.0,1 совмещенный,Косметический,40000.0
5368,https://www.cian.ru/rent/flat/213944665/,Бибирево,13.0,40.0,20.0,7.0,12.0,,1 раздельный,Косметический,35000.0
5369,https://www.cian.ru/rent/flat/264768292/,Тульская,4.0,34.0,,3.0,16.0,1990.0,1 совмещенный,Евроремонт,55000.0
5370,https://www.cian.ru/rent/flat/225413020/,Отрадное,5.0,40.0,18.0,1.0,12.0,1984.0,,Дизайнерский,45000.0
5371,https://www.cian.ru/rent/flat/275282657/,Новокузнецкая,7.0,63.0,41.0,2.0,5.0,,,Дизайнерский,180000.0
5372,https://www.cian.ru/rent/flat/264830049/,Бунинская аллея,10.0,36.0,18.0,5.0,10.0,1998.0,1 раздельный,Косметический,27000.0
5373,https://www.cian.ru/rent/flat/261382071/,Коломенская,4.0,37.0,25.0,3.0,5.0,1958.0,1 совмещенный,Дизайнерский,55000.0
5374,https://www.cian.ru/rent/flat/243160912/,Академическая,7.0,32.0,17.0,3.0,5.0,1958.0,1 совмещенный,Евроремонт,42000.0
5375,https://www.cian.ru/rent/flat/275597694/,ВДНХ,21.0,20.0,11.0,3.0,16.0,1980.0,1 совмещенный,,32000.0
5376,https://www.cian.ru/rent/flat/272221356/,Войковская,6.0,36.0,20.0,2.0,12.0,1971.0,1 совмещенный,Евроремонт,50000.0
5377,https://www.cian.ru/rent/flat/275890909/,Алма-Атинская,6.0,38.0,,6.0,17.0,1986.0,,Косметический,35000.0
5378,https://www.cian.ru/rent/flat/275854142/,Перово,8.0,32.0,18.0,5.0,5.0,1964.0,,,30000.0
5379,https://www.cian.ru/rent/flat/275141827/,Новаторская,15.0,97.0,32.0,15.0,48.0,2010.0,1 совмещенный,,110000.0
5380,https://www.cian.ru/rent/flat/275498133/,Академическая,8.0,56.0,18.0,28.0,39.0,2020.0,,,80000.0
5381,https://www.cian.ru/rent/flat/275892829/,Кантемировская,5.0,35.0,20.0,6.0,17.0,1997.0,1 совмещенный,Косметический,35000.0
5382,https://www.cian.ru/rent/flat/218156982/,Новые Черемушки,10.0,33.0,22.0,3.0,9.0,,1 раздельный,Косметический,40000.0
5383,https://www.cian.ru/rent/flat/275841983/,Ольховая,7.0,39.0,18.0,5.0,14.0,2021.0,1 совмещенный,Евроремонт,35000.0
5384,https://www.cian.ru/rent/flat/275037414/,,,39.0,18.0,12.0,17.0,,1 совмещенный,Евроремонт,30000.0
5385,https://www.cian.ru/rent/flat/275796820/,ЗИЛ,3.0,20.0,12.0,2.0,24.0,2018.0,1 совмещенный,,40000.0
5386,https://www.cian.ru/rent/flat/257560748/,Деловой центр,2.0,65.0,,74.0,99.0,2017.0,1 совмещенный,Дизайнерский,200000.0
5387,https://www.cian.ru/rent/flat/181115484/,ЦСКА,8.0,50.0,40.0,3.0,12.0,2004.0,1 совмещенный,Евроремонт,68000.0
5388,https://www.cian.ru/rent/flat/269818967/,Полянка,4.0,40.0,18.0,4.0,14.0,1971.0,1 совмещенный,Евроремонт,80000.0
5389,https://www.cian.ru/rent/flat/267285490/,Смоленская,5.0,25.0,10.0,5.0,6.0,1904.0,1 совмещенный,Евроремонт,70000.0
5390,https://www.cian.ru/rent/flat/226679765/,Коммунарка,10.0,40.0,20.0,5.0,8.0,2019.0,1 совмещенный,Евроремонт,44000.0
5391,https://www.cian.ru/rent/flat/275822792/,Строгино,15.0,40.0,20.0,10.0,14.0,1985.0,1 раздельный,Евроремонт,47000.0
5392,https://www.cian.ru/rent/flat/275322692/,Сокол,10.0,55.0,16.0,27.0,30.0,2003.0,1 совмещенный,Дизайнерский,75000.0
